human_selector;human;machine;victim;gravitygod;rewardgod;ontologygod;robot;world_nr;tick_nr
0;1;1;0;0;1;1;0;1;695
0;1;1;0;0;1;1;0;1;696
0;1;1;0;0;1;1;0;1;697
0;1;1;0;0;1;1;0;1;698
0;1;1;0;0;1;1;0;1;699
0;1;1;0;0;1;1;0;1;700
0;1;1;0;0;1;1;0;1;701
0;1;1;0;0;1;1;0;1;702
0;1;1;0;0;1;1;0;1;703
0;1;1;0;0;1;1;0;1;704
0;1;1;0;0;1;1;0;1;705
1;1;1;0;0;1;1;0;1;706
1;1;1;0;0;1;1;0;1;707
1;1;1;0;0;1;1;0;1;708
1;1;1;0;0;1;1;0;1;709
0;1;1;0;0;1;1;0;1;710
1;1;1;0;0;1;1;0;1;711
1;1;1;0;0;1;1;0;1;712
1;1;1;0;0;1;1;0;1;713
1;1;1;0;0;1;1;0;1;714
1;1;1;0;0;1;1;0;1;715
1;1;1;0;0;1;1;0;1;716
1;1;1;0;0;1;1;0;1;717
1;1;1;0;0;1;1;0;1;718
1;1;1;0;0;1;1;0;1;719
0;1;1;0;0;1;1;0;1;720
0;1;1;0;0;1;1;0;1;721
0;1;1;0;0;1;1;0;1;722
0;1;1;0;0;1;1;0;1;723
0;1;1;0;0;1;1;0;1;724
0;1;1;0;0;1;1;0;1;725
0;1;1;0;0;1;1;0;1;726
0;1;1;0;0;1;1;0;1;727
0;1;1;0;0;1;1;0;1;728
1;1;1;0;0;1;1;0;1;729
1;1;1;0;0;1;1;0;1;730
1;1;1;0;0;1;1;0;1;731
1;1;1;0;0;1;1;0;1;732
1;1;1;0;0;1;1;0;1;733
1;1;1;0;0;1;1;0;1;734
1;1;1;0;0;1;1;0;1;735
1;1;1;0;0;1;1;0;1;736
0;1;1;0;0;1;1;0;1;737
1;1;1;0;0;1;1;0;1;738
1;1;1;0;0;1;1;0;1;739
1;1;1;0;0;1;1;0;1;740
1;1;1;0;0;1;1;0;1;741
0;1;1;0;0;1;1;0;1;742
1;1;1;0;0;1;1;0;1;743
1;1;1;0;0;1;1;0;1;744
1;1;1;0;0;1;1;0;1;745
1;1;1;0;0;1;1;0;1;746
0;1;1;0;0;1;1;0;1;747
1;1;1;0;0;1;1;0;1;748
1;1;1;0;0;1;1;0;1;749
1;1;1;0;0;1;1;0;1;750
0;1;1;0;0;1;1;0;1;751
1;1;1;0;0;1;1;0;1;752
1;1;1;0;0;1;1;0;1;753
0;1;1;0;0;1;1;0;1;754
1;1;1;0;0;1;1;0;1;755
1;1;1;0;0;1;1;0;1;756
1;1;1;0;0;1;1;0;1;757
1;1;1;0;0;1;1;0;1;758
1;1;1;0;0;1;1;0;1;759
1;1;1;0;0;1;1;0;1;760
1;1;1;0;0;1;1;0;1;761
1;1;1;0;0;1;1;0;1;762
1;1;1;0;0;1;1;0;1;763
1;1;1;0;0;1;1;0;1;764
0;1;1;0;0;1;1;0;1;765
0;1;1;0;0;1;1;0;1;766
0;1;1;0;0;1;1;0;1;767
0;1;1;0;0;1;1;0;1;768
0;1;1;0;0;1;1;1;1;769
0;1;1;0;0;1;1;1;1;770
0;1;1;0;0;1;1;1;1;771
0;1;1;0;0;1;1;0;1;772
0;1;1;0;0;1;1;0;1;773
0;1;1;0;0;1;1;0;1;774
0;1;1;0;0;1;1;0;1;775
0;1;1;0;0;1;1;0;1;776
0;1;1;0;0;1;1;0;1;777
0;1;1;0;0;1;1;0;1;778
0;1;1;0;0;1;1;0;1;779
0;1;1;0;0;1;1;0;1;780
1;1;1;0;0;1;1;0;1;781
1;1;1;0;0;1;1;0;1;782
1;1;1;0;0;1;1;0;1;783
1;1;1;0;0;1;1;0;1;784
1;1;1;0;0;1;1;0;1;785
1;1;1;0;0;1;1;0;1;786
0;1;1;0;0;1;1;0;1;787
1;1;1;0;0;1;1;0;1;788
1;1;1;0;0;1;1;0;1;789
1;1;1;0;0;1;1;0;1;790
1;1;1;0;0;1;1;0;1;791
1;1;1;0;0;1;1;0;1;792
1;1;1;0;0;1;1;0;1;793
1;1;1;0;0;1;1;0;1;794
1;1;1;0;0;1;1;0;1;795
1;1;1;0;0;1;1;0;1;796
1;1;1;0;0;1;1;0;1;797
0;1;1;0;0;1;1;0;1;798
1;1;1;0;0;1;1;0;1;799
1;1;1;0;0;1;1;0;1;800
1;1;1;0;0;1;1;0;1;801
1;1;1;0;0;1;1;0;1;802
1;1;1;0;0;1;1;0;1;803
1;1;1;0;0;1;1;0;1;804
1;1;1;0;0;1;1;0;1;805
1;1;1;0;0;1;1;0;1;806
0;1;1;0;0;1;1;0;1;807
1;1;1;0;0;1;1;0;1;808
1;1;1;0;0;1;1;0;1;809
1;1;1;0;0;1;1;0;1;810
1;1;1;0;0;1;1;0;1;811
1;1;1;0;0;1;1;0;1;812
1;1;1;0;0;1;1;0;1;813
1;1;1;0;0;1;1;0;1;814
1;1;1;0;0;1;1;0;1;815
1;1;1;0;0;1;1;0;1;816
0;1;1;0;0;1;1;0;1;817
0;1;1;0;0;1;1;0;1;818
0;1;1;0;0;1;1;0;1;819
1;1;1;0;0;1;1;0;1;820
1;1;1;0;0;1;1;0;1;821
1;1;1;0;0;1;1;0;1;822
1;1;1;0;0;1;1;0;1;823
1;1;1;0;0;1;1;0;1;824
1;1;1;0;0;1;1;0;1;825
0;1;1;0;0;1;1;0;1;826
1;1;1;0;0;1;1;0;1;827
1;1;1;0;0;1;1;0;1;828
1;1;1;0;0;1;1;0;1;829
0;1;1;0;0;1;1;0;1;830
1;1;1;0;0;1;1;0;1;831
1;1;1;0;0;1;1;0;1;832
1;1;1;0;0;1;1;0;1;833
1;1;1;0;0;1;1;0;1;834
1;1;1;0;0;1;1;0;1;835
1;1;1;0;0;1;1;0;1;836
1;1;1;0;0;1;1;0;1;837
1;1;1;0;0;1;1;0;1;838
1;1;1;0;0;1;1;0;1;839
1;1;1;0;0;1;1;0;1;840
0;1;1;0;0;1;1;0;1;841
1;1;1;0;0;1;1;0;1;842
1;1;1;0;0;1;1;0;1;843
0;1;1;0;0;1;1;0;1;844
1;1;1;0;0;1;1;0;1;845
1;1;1;0;0;1;1;0;1;846
1;1;1;0;0;1;1;0;1;847
1;1;1;0;0;1;1;0;1;848
1;1;1;0;0;1;1;0;1;849
1;1;1;0;0;1;1;0;1;850
1;1;1;0;0;1;1;0;1;851
1;1;1;0;0;1;1;0;1;852
1;1;1;0;0;1;1;0;1;853
0;1;1;0;0;1;1;0;1;854
0;1;1;0;0;1;1;0;1;855
1;1;1;0;0;1;1;0;1;856
1;1;1;0;0;1;1;0;1;857
0;1;1;0;0;1;1;0;1;858
1;1;1;0;0;1;1;0;1;859
1;1;1;0;0;1;1;1;1;860
1;1;1;0;0;1;1;1;1;861
1;1;1;0;0;1;1;0;1;862
1;1;1;0;0;1;1;0;1;863
1;1;1;0;0;1;1;0;1;864
0;1;1;0;0;1;1;0;1;865
1;1;1;0;0;1;1;0;1;866
1;1;1;0;0;1;1;0;1;867
1;1;1;0;0;1;1;0;1;868
1;1;1;0;0;1;1;0;1;869
1;1;1;0;0;1;1;0;1;870
1;1;1;0;0;1;1;0;1;871
1;1;1;0;0;1;1;0;1;872
1;1;1;0;0;1;1;0;1;873
0;1;1;0;0;1;1;0;1;874
1;1;1;0;0;1;1;0;1;875
1;1;1;0;0;1;1;0;1;876
1;1;1;0;0;1;1;0;1;877
0;1;1;0;0;1;1;0;1;878
1;1;1;0;0;1;1;0;1;879
1;1;1;0;0;1;1;0;1;880
1;1;1;0;0;1;1;0;1;881
0;1;1;0;0;1;1;0;1;882
1;1;1;0;0;1;1;0;1;883
1;1;1;0;0;1;1;0;1;884
1;1;1;0;0;1;1;0;1;885
1;1;1;0;0;1;1;0;1;886
1;1;1;0;0;1;1;0;1;887
1;1;1;0;0;1;1;0;1;888
1;1;1;0;0;1;1;0;1;889
1;1;1;0;0;1;1;0;1;890
1;1;1;0;0;1;1;0;1;891
0;1;1;0;0;1;1;0;1;892
0;1;1;0;0;1;1;0;1;893
0;1;1;0;0;1;1;0;1;894
0;1;1;0;0;1;1;0;1;895
0;1;1;0;0;1;1;0;1;896
0;1;1;0;0;1;1;0;1;897
0;1;1;0;0;1;1;0;1;898
0;1;1;0;0;1;1;0;1;899
0;1;1;0;0;1;1;0;1;900
0;1;1;0;0;1;1;0;1;901
0;1;1;0;0;1;1;0;1;902
1;1;1;0;0;1;1;0;1;903
1;1;1;0;0;1;1;0;1;904
0;1;1;0;0;1;1;0;1;905
1;1;1;0;0;1;1;0;1;906
1;1;1;0;0;1;1;0;1;907
1;1;1;0;0;1;1;0;1;908
1;1;1;0;0;1;1;0;1;909
1;1;1;0;0;1;1;0;1;910
1;1;1;0;0;1;1;0;1;911
1;1;1;0;0;1;1;0;1;912
1;1;1;0;0;1;1;0;1;913
1;1;1;0;0;1;1;0;1;914
0;1;1;0;0;1;1;0;1;915
0;1;1;0;0;1;1;0;1;916
0;1;1;0;0;1;1;0;1;917
0;1;1;0;0;1;1;0;1;918
0;1;1;0;0;1;1;0;1;919
0;1;1;0;0;1;1;0;1;920
0;1;1;0;0;1;1;0;1;921
0;1;1;0;0;1;1;0;1;922
0;1;1;0;0;1;1;0;1;923
0;1;1;0;0;1;1;0;1;924
0;1;1;0;0;1;1;0;1;925
1;1;1;0;0;1;1;0;1;926
1;1;1;0;0;1;1;0;1;927
1;1;1;0;0;1;1;0;1;928
1;1;1;0;0;1;1;0;1;929
0;1;1;0;0;1;1;0;1;930
1;1;1;0;0;1;1;0;1;931
1;1;1;0;0;1;1;0;1;932
1;1;1;0;0;1;1;0;1;933
0;1;1;0;0;1;1;0;1;934
1;1;1;0;0;1;1;0;1;935
1;1;1;0;0;1;1;0;1;936
1;1;1;0;0;1;1;0;1;937
1;1;1;0;0;1;1;0;1;938
1;1;1;0;0;1;1;0;1;939
1;1;1;0;0;1;1;0;1;940
1;1;1;0;0;1;1;0;1;941
1;1;1;0;0;1;1;0;1;942
1;1;1;0;0;1;1;0;1;943
1;1;1;0;0;1;1;0;1;944
1;1;1;0;0;1;1;0;1;945
1;1;1;0;0;1;1;0;1;946
1;1;1;0;0;1;1;0;1;947
1;1;1;0;0;1;1;0;1;948
1;1;1;0;0;1;1;0;1;949
1;1;1;0;0;1;1;0;1;950
1;1;1;0;0;1;1;0;1;951
1;1;1;0;0;1;1;0;1;952
1;1;1;0;0;1;1;0;1;953
1;1;1;0;0;1;1;0;1;954
1;1;1;0;0;1;1;0;1;955
1;1;1;0;0;1;1;0;1;956
1;1;1;0;0;1;1;0;1;957
1;1;1;0;0;1;1;0;1;958
1;1;1;0;0;1;1;0;1;959
1;1;1;0;0;1;1;0;1;960
0;1;1;0;0;1;1;0;1;961
1;1;1;0;0;1;1;0;1;962
1;1;1;0;0;1;1;0;1;963
1;1;1;0;0;1;1;0;1;964
1;1;1;0;0;1;1;0;1;965
1;1;1;0;0;1;1;0;1;966
1;1;1;0;0;1;1;0;1;967
0;1;1;0;0;1;1;0;1;968
1;1;1;0;0;1;1;0;1;969
1;1;1;0;0;1;1;0;1;970
1;1;1;0;0;1;1;0;1;971
1;1;1;0;0;1;1;0;1;972
1;1;1;0;0;1;1;0;1;973
1;1;1;0;0;1;1;0;1;974
0;1;1;0;0;1;1;0;1;975
1;1;1;0;0;1;1;0;1;976
1;1;1;0;0;1;1;0;1;977
1;1;1;0;0;1;1;0;1;978
0;1;1;0;0;1;1;0;1;979
1;1;1;0;0;1;1;0;1;980
1;1;1;0;0;1;1;0;1;981
1;1;1;0;0;1;1;0;1;982
1;1;1;0;0;1;1;1;1;983
1;1;1;0;0;1;1;1;1;984
1;1;1;0;0;1;1;1;1;985
1;1;1;0;0;1;1;0;1;986
1;1;1;0;0;1;1;0;1;987
1;1;1;0;0;1;1;0;1;988
1;1;1;0;0;1;1;0;1;989
1;1;1;0;0;1;1;0;1;990
0;1;1;0;0;1;1;0;1;991
1;1;1;0;0;1;1;0;1;992
1;1;1;0;0;1;1;0;1;993
1;1;1;0;0;1;1;0;1;994
1;1;1;0;0;1;1;0;1;995
1;1;1;0;0;1;1;0;1;996
1;1;1;0;0;1;1;0;1;997
0;1;1;0;0;1;1;0;1;998
1;1;1;0;0;1;1;0;1;999
1;1;1;0;0;1;1;0;1;1000
1;1;1;0;0;1;1;0;1;1001
1;1;1;0;0;1;1;0;1;1002
1;1;1;0;0;1;1;0;1;1003
0;1;1;0;0;1;1;0;1;1004
1;1;1;0;0;1;1;0;1;1005
1;1;1;0;0;1;1;0;1;1006
1;1;1;0;0;1;1;0;1;1007
1;1;1;0;0;1;1;0;1;1008
1;1;1;0;0;1;1;0;1;1009
1;1;1;0;0;1;1;0;1;1010
0;1;1;0;0;1;1;0;1;1011
1;1;1;0;0;1;1;0;1;1012
1;1;1;0;0;1;1;0;1;1013
1;1;1;0;0;1;1;0;1;1014
0;1;1;0;0;1;1;0;1;1015
1;1;1;0;0;1;1;0;1;1016
1;1;1;0;0;1;1;0;1;1017
1;1;1;0;0;1;1;0;1;1018
1;1;1;0;0;1;1;0;1;1019
1;1;1;0;0;1;1;0;1;1020
1;1;1;0;0;1;1;0;1;1021
1;1;1;0;0;1;1;0;1;1022
1;1;1;0;0;1;1;0;1;1023
1;1;1;0;0;1;1;0;1;1024
0;1;1;0;0;1;1;0;1;1025
0;1;1;0;0;1;1;0;1;1026
1;1;1;0;0;1;1;0;1;1027
1;1;1;0;0;1;1;0;1;1028
1;1;1;0;0;1;1;0;1;1029
0;1;1;0;0;1;1;0;1;1030
1;1;1;0;0;1;1;0;1;1031
1;1;1;0;0;1;1;0;1;1032
1;1;1;0;0;1;1;0;1;1033
1;1;1;0;0;1;1;0;1;1034
1;1;1;0;0;1;1;0;1;1035
0;1;1;0;0;1;1;0;1;1036
1;1;1;0;0;1;1;0;1;1037
1;1;1;0;0;1;1;0;1;1038
1;1;1;0;0;1;1;0;1;1039
1;1;1;0;0;1;1;0;1;1040
1;1;1;0;0;1;1;0;1;1041
1;1;1;0;0;1;1;0;1;1042
0;1;1;0;0;1;1;0;1;1043
1;1;1;0;0;1;1;0;1;1044
0;1;1;0;0;1;1;0;1;1045
1;1;1;0;0;1;1;0;1;1046
1;1;1;0;0;1;1;0;1;1047
1;1;1;0;0;1;1;0;1;1048
1;1;1;0;0;1;1;0;1;1049
1;1;1;0;0;1;1;0;1;1050
1;1;1;0;0;1;1;0;1;1051
1;1;1;0;0;1;1;0;1;1052
1;1;1;0;0;1;1;0;1;1053
1;1;1;0;0;1;1;0;1;1054
0;1;1;0;0;1;1;0;1;1055
0;1;1;0;0;1;1;0;1;1056
0;1;1;0;0;1;1;0;1;1057
0;1;1;0;0;1;1;0;1;1058
0;1;1;0;0;1;1;0;1;1059
0;1;1;0;0;1;1;0;1;1060
0;1;1;0;0;1;1;0;1;1061
0;1;1;0;0;1;1;0;1;1062
0;1;1;0;0;1;1;0;1;1063
0;1;1;0;0;1;1;0;1;1064
0;1;1;0;0;1;1;0;1;1065
1;1;1;0;0;1;1;0;1;1066
1;1;1;0;0;1;1;0;1;1067
1;1;1;0;0;1;1;0;1;1068
1;1;1;0;0;1;1;0;1;1069
0;1;1;0;0;1;1;0;1;1070
1;1;1;0;0;1;1;0;1;1071
1;1;1;0;0;1;1;0;1;1072
1;1;1;0;0;1;1;0;1;1073
1;1;1;0;0;1;1;0;1;1074
1;1;1;0;0;1;1;0;1;1075
1;1;1;0;0;1;1;0;1;1076
1;1;1;0;0;1;1;0;1;1077
1;1;1;0;0;1;1;0;1;1078
1;1;1;0;0;1;1;0;1;1079
0;1;1;0;0;1;1;0;1;1080
0;1;1;0;0;1;1;0;1;1081
0;1;1;0;0;1;1;0;1;1082
0;1;1;0;0;1;1;0;1;1083
0;1;1;0;0;1;1;0;1;1084
0;1;1;0;0;1;1;1;1;1085
0;1;1;0;0;1;1;1;1;1086
0;1;1;0;0;1;1;0;1;1087
0;1;1;0;0;1;1;0;1;1088
0;1;1;0;0;1;1;0;1;1089
0;1;1;0;0;1;1;0;1;1090
0;1;1;0;0;1;1;0;1;1091
0;1;1;0;0;1;1;0;1;1092
0;1;1;0;0;1;1;0;1;1093
0;1;1;0;0;1;1;0;1;1094
1;1;1;0;0;1;1;0;1;1095
0;1;1;0;0;1;1;0;1;1096
1;1;1;0;0;1;1;0;1;1097
1;1;1;0;0;1;1;0;1;1098
1;1;1;0;0;1;1;0;1;1099
1;1;1;0;0;1;1;0;1;1100
0;1;1;0;0;1;1;0;1;1101
1;1;1;0;0;1;1;0;1;1102
1;1;1;0;0;1;1;0;1;1103
1;1;1;0;0;1;1;0;1;1104
1;1;1;0;0;1;1;0;1;1105
1;1;1;0;0;1;1;0;1;1106
1;1;1;0;0;1;1;0;1;1107
1;1;1;0;0;1;1;0;1;1108
1;1;1;0;0;1;1;0;1;1109
0;1;1;0;0;1;1;0;1;1110
1;1;1;0;0;1;1;0;1;1111
1;1;1;0;0;1;1;0;1;1112
1;1;1;0;0;1;1;0;1;1113
1;1;1;0;0;1;1;0;1;1114
1;1;1;0;0;1;1;0;1;1115
1;1;1;0;0;1;1;0;1;1116
0;1;1;0;0;1;1;0;1;1117
1;1;1;0;0;1;1;0;1;1118
1;1;1;0;0;1;1;0;1;1119
1;1;1;0;0;1;1;0;1;1120
1;1;1;0;0;1;1;0;1;1121
0;1;1;0;0;1;1;0;1;1122
1;1;1;0;0;1;1;0;1;1123
1;1;1;0;0;1;1;0;1;1124
1;1;1;0;0;1;1;0;1;1125
1;1;1;0;0;1;1;0;1;1126
0;1;1;0;0;1;1;0;1;1127
1;1;1;0;0;1;1;0;1;1128
1;1;1;0;0;1;1;0;1;1129
1;1;1;0;0;1;1;0;1;1130
0;1;1;0;0;1;1;0;1;1131
1;1;1;0;0;1;1;0;1;1132
1;1;1;0;0;1;1;0;1;1133
1;1;1;0;0;1;1;0;1;1134
1;1;1;0;0;1;1;0;1;1135
1;1;1;0;0;1;1;0;1;1136
1;1;1;0;0;1;1;0;1;1137
1;1;1;0;0;1;1;0;1;1138
1;1;1;0;0;1;1;0;1;1139
1;1;1;0;0;1;1;0;1;1140
0;1;1;0;0;1;1;0;1;1141
0;1;1;0;0;1;1;0;1;1142
0;1;1;0;0;1;1;0;1;1143
0;1;1;0;0;1;1;0;1;1144
0;1;1;0;0;1;1;0;1;1145
0;1;1;0;0;1;1;0;1;1146
0;1;1;0;0;1;1;0;1;1147
0;1;1;0;0;1;1;0;1;1148
0;1;1;0;0;1;1;0;1;1149
0;1;1;0;0;1;1;0;1;1150
0;1;1;0;0;1;1;0;1;1151
0;1;1;0;0;1;1;0;1;1152
0;1;1;0;0;1;1;0;1;1153
1;1;1;0;0;1;1;0;1;1154
1;1;1;0;0;1;1;0;1;1155
1;1;1;0;0;1;1;0;1;1156
1;1;1;0;0;1;1;0;1;1157
0;1;1;0;0;1;1;0;1;1158
1;1;1;0;0;1;1;0;1;1159
1;1;1;0;0;1;1;0;1;1160
1;1;1;0;0;1;1;0;1;1161
1;1;1;0;0;1;1;0;1;1162
1;1;1;0;0;1;1;0;1;1163
1;1;1;0;0;0;1;1;1;1164
1;1;1;0;0;0;1;1;1;1165
1;1;1;0;0;0;1;1;1;1166
0;1;1;0;0;0;1;1;1;1167
1;1;1;0;0;0;1;1;1;1168
1;1;1;0;0;0;1;1;1;1169
1;1;1;0;0;0;1;1;1;1170
1;1;1;0;0;0;1;1;1;1171
1;1;1;0;0;0;1;1;1;1172
1;1;1;0;0;0;1;1;1;1173
1;1;1;0;0;0;1;1;1;1174
1;1;1;0;0;0;1;1;1;1175
1;1;1;0;0;0;1;1;1;1176
1;1;1;0;0;0;1;1;1;1177
1;1;1;0;0;0;1;1;1;1178
1;1;1;0;0;0;1;1;1;1179
1;1;1;0;0;0;1;1;1;1180
1;1;1;0;0;0;1;1;1;1181
1;1;1;0;0;0;1;1;1;1182
1;1;1;0;0;0;1;1;1;1183
